PWS ID,Name,Violation Name,Analyte Name,Begin Date,End Date,Resolved,Violation & Inspection,Population,County,Count
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2011","Jun 30, 2011",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Jan 1, 2011","Mar 31, 2011",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2011","Mar 31, 2011",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Oct 1, 2010","Dec 31, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2010","Dec 31, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Jul 1, 2010","Sep 30, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2010","Sep 30, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Apr 1, 2010","Jun 30, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2010","Jun 30, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Jan 1, 2010","Mar 31, 2010",Yes,Records,160,LARIMER,1
CO0135538,NEWELL WARNOCK WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2010","Mar 31, 2010",Yes,Records,160,LARIMER,1
CO0237538,NEXTERA ENERGY RESOURCES,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2020","Jun 30, 2020",Yes,Records,48,LINCOLN,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2020","Jun 30, 2020",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2020","Mar 31, 2020",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2019","Dec 31, 2019",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2019","Sep 30, 2019",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2019","Jun 30, 2019",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2019","Mar 31, 2019",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2018","Dec 31, 2018",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2018","Sep 30, 2018",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2018","Jun 30, 2018",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2018","Mar 31, 2018",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2017","Dec 31, 2017",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2016","Dec 31, 2016",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2015","Dec 31, 2015",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2014","Dec 31, 2014",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2013","Dec 31, 2013",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2012","Dec 31, 2012",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Aug 1, 2011","Aug 31, 2011",Yes,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2011","Dec 31, 2011",No,Records,58,OTERO,1
CO0145630,NORTH HOLBROOK WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2010","Dec 31, 2010",No,Records,58,OTERO,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2014","Sep 30, 2014",Yes,Records,1700,SAN MIGUEL,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2011","Mar 31, 2011",Yes,Records,1700,SAN MIGUEL,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2010","Dec 31, 2010",Yes,Records,1700,SAN MIGUEL,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2010","Sep 30, 2010",Yes,Records,1700,SAN MIGUEL,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2010","Jun 30, 2010",Yes,Records,1700,SAN MIGUEL,1
CO0157500,NORWOOD WATER COMMISSION,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2010","Mar 31, 2010",Yes,Records,1700,SAN MIGUEL,1
CO0143559,NUCLA TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2016","Dec 31, 2016",Yes,Records,875,MONTROSE,1
CO0143559,NUCLA TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2016","Sep 30, 2016",Yes,Records,875,MONTROSE,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Apr 1, 2013","Jun 30, 2013",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Jan 1, 2013","Mar 31, 2013",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Oct 1, 2012","Dec 31, 2012",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2011","Mar 31, 2011",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2010","Dec 31, 2010",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2010","Sep 30, 2010",Yes,Records,950,ROUTT,1
CO0154566,OAK CREEK TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Apr 1, 2010","Jun 30, 2010",Yes,Records,950,ROUTT,1
CO0113500,OLNEY SPRINGS TOWN OF,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Oct 1, 2013","Oct 31, 2013",Yes,Records,399,CROWLEY,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Oct 1, 2020","Dec 31, 2020",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jul 1, 2020","Sep 30, 2020",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Apr 1, 2020","Jun 30, 2020",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jul 1, 2017","Sep 30, 2017",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jul 1, 2014","Sep 30, 2014",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Apr 1, 2014","Jun 30, 2014",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jan 1, 2014","Mar 31, 2014",Yes,Records,300,MORGAN,1
CO0144025,PAGELS TP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Oct 1, 2013","Dec 31, 2013",Yes,Records,300,MORGAN,1
CO0121550,PALMER LAKE MOBILE HOME RANCH,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2020","Mar 31, 2020",Yes,Records,250,EL PASO,1
CO0121550,PALMER LAKE MOBILE HOME RANCH,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2019","Dec 31, 2019",Yes,Records,250,EL PASO,2
CO0121550,PALMER LAKE MOBILE HOME RANCH,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2019","Sep 30, 2019",Yes,Records,250,EL PASO,2
CO0121550,PALMER LAKE MOBILE HOME RANCH,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2019","Jun 30, 2019",Yes,Records,250,EL PASO,1
CO0121550,PALMER LAKE MOBILE HOME RANCH,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2010","Jun 30, 2010",Yes,Records,250,EL PASO,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2019","Dec 31, 2019",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2019","Sep 30, 2019",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2019","Jun 30, 2019",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2019","Mar 31, 2019",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2018","Dec 31, 2018",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2018","Sep 30, 2018",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2018","Jun 30, 2018",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2017","Mar 31, 2017",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2016","Dec 31, 2016",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2016","Sep 30, 2016",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2011","Sep 30, 2011",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2011","Jun 30, 2011",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2011","Mar 31, 2011",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2010","Dec 31, 2010",Yes,Records,45,GARFIELD,1
CO0123601,PANORAMIC MESA SUBD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2010","Jun 30, 2010",Yes,Records,45,GARFIELD,1
CO0122600,PARK CENTER WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2018","Jun 30, 2018",Yes,Records,4000,FREMONT,1
CO0122600,PARK CENTER WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2018","Mar 31, 2018",Yes,Records,4000,FREMONT,1
CO0122600,PARK CENTER WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2015","Dec 31, 2015",Yes,Records,4000,FREMONT,1
CO0130115,PARK WC WONDERVIEW,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2011","Dec 31, 2011",Yes,Records,90,JEFFERSON,1
CO0130115,PARK WC WONDERVIEW,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2010","Dec 31, 2010",Yes,Records,90,JEFFERSON,1
CO0225733,PARSHALL INN THE,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2016","Jun 30, 2016",Yes,Records,50,GRAND,1
CO0225733,PARSHALL INN THE,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2013","Dec 31, 2013",Yes,Records,50,GRAND,1
CO0225733,PARSHALL INN THE,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2013","Mar 31, 2013",Yes,Records,50,GRAND,1
CO0225733,PARSHALL INN THE,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2012","Jun 30, 2012",Yes,Records,50,GRAND,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Oct 1, 2020","Dec 31, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jul 1, 2020","Sep 30, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2020","Jun 30, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2020","Jun 30, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2020","Mar 31, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2020","Mar 31, 2020",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Oct 1, 2019","Dec 31, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2019","Dec 31, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2019","Sep 30, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jul 1, 2019","Sep 30, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2019","Jun 30, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2019","Jun 30, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2019","Mar 31, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2019","Mar 31, 2019",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2018","Dec 31, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Oct 1, 2018","Dec 31, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jul 1, 2018","Sep 30, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2018","Sep 30, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2018","Jun 30, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2018","Jun 30, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2018","Mar 31, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2018","Mar 31, 2018",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2017","Dec 31, 2017",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2017","Dec 31, 2017",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2016","Dec 31, 2016",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2016","Dec 31, 2016",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2015","Dec 31, 2015",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2015","Dec 31, 2015",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2014","Dec 31, 2014",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2014","Dec 31, 2014",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2013","Dec 31, 2013",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2013","Dec 31, 2013",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2012","Dec 31, 2012",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2012","Dec 31, 2012",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2011","Dec 31, 2011",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2011","Dec 31, 2011",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2010","Dec 31, 2010",No,Records,96,OTERO,1
CO0145540,PATTERSON VALLEY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2010","Dec 31, 2010",No,Records,96,OTERO,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2020","Jun 30, 2020",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2020","Mar 31, 2020",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2019","Dec 31, 2019",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2019","Sep 30, 2019",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2019","Jun 30, 2019",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2019","Mar 31, 2019",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2018","Dec 31, 2018",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2018","Sep 30, 2018",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2018","Jun 30, 2018",No,Records,70,TELLER,1
CO0160095,PEAK VIEW PARK LLC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2018","Mar 31, 2018",No,Records,70,TELLER,1
