PWS ID,Name,Facility Type,Facility Name,Sample Point ID,Analyte Name,Collection Date (Date & Time),Measure,Unit Of Measure,Max or Action Level,Population,County,Sample Size
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2021",0,UG/L,15,3447,EL PASO,41
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",0,UG/L,15,3447,EL PASO,20
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",0,UG/L,15,3447,EL PASO,20
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",0,UG/L,15,3447,EL PASO,20
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",0,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",0,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2008",2,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2007",2,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2006",2,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2005",2,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",1,UG/L,15,3447,EL PASO,5
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",1,UG/L,15,3447,EL PASO,5
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1996",5,UG/L,15,3447,EL PASO,5
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1995",5,UG/L,15,3447,EL PASO,10
CO0221690,PAINT BRUSH HILLS,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1994",5,UG/L,15,3447,EL PASO,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",1.9,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",0,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",2,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",6,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",5,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1999",5,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1996",6,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",3,UG/L,15,3060,MESA,10
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,3060,MESA,20
CO0139600,PALISADE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",8,UG/L,15,3060,MESA,20
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",1.7,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",8.9,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",2,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",5.9,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",2.5,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",0,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",0,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",2.1,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",1,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",3,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1996",2,UG/L,15,250,EL PASO,5
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1995",7,UG/L,15,250,EL PASO,10
CO0121550,PALMER LAKE MOBILE HOME RANCH,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1994",5,UG/L,15,250,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",4.5,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",4.1,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",6,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",3.4,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",5.4,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",5.9,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",2,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",8,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",6.4,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",4.9,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",7,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",10,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",11,UG/L,15,2450,EL PASO,10
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,2450,EL PASO,20
CO0121575,PALMER LAKE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",3,UG/L,15,2450,EL PASO,20
CO0107602,PANORAMA PARK WUA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",2,UG/L,15,0,BOULDER,5
CO0107602,PANORAMA PARK WUA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",4,UG/L,15,0,BOULDER,5
CO0107602,PANORAMA PARK WUA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,0,BOULDER,5
CO0107602,PANORAMA PARK WUA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",6,UG/L,15,0,BOULDER,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",4.2,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",8.7,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",9.5,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",0.6,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",1.7,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",2.5,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",2,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",1.5,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",4,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",2,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",4,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,120,GARFIELD,5
CO0123595,PANORAMA RANCHES HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",5,UG/L,15,120,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",2,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",1.7,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",7.4,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",3.5,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",12.8,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",11.4,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",7,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",4,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",3.8,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",7,UG/L,15,45,GARFIELD,4
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2000",3,UG/L,15,45,GARFIELD,4
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1997",2,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",7,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,45,GARFIELD,5
CO0123601,PANORAMIC MESA SUBD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",2,UG/L,15,45,GARFIELD,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2021",5.5,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2021",3,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2020",13,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2020",6,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2019",1,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2019",3,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2018",2,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2018",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2017",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2017",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2016",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2016",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2015",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2015",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",46.5,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2011",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2010",0,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2009",2,UG/L,15,42,PHILLIPS,5
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2007",1,UG/L,15,42,PHILLIPS,2
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2006",1,UG/L,15,42,PHILLIPS,1
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",1,UG/L,15,42,PHILLIPS,3
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,42,PHILLIPS,3
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",1,UG/L,15,42,PHILLIPS,3
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,42,PHILLIPS,3
CO0148010,PAOLI TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",5,UG/L,15,42,PHILLIPS,3
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2021",0.6,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2020",42,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2020",10,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2019",7.7,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2019",2.4,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2018",2,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2018",2.9,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2017",3.5,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2017",2.4,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2016",2.9,UG/L,15,2499,DELTA,21
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2016",5.9,UG/L,15,2499,DELTA,19
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",5,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",1,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",3.9,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",3.8,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",2,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",5,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",6,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",5,UG/L,15,2499,DELTA,10
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,2499,DELTA,20
CO0115601,PAONIA TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",11,UG/L,15,2499,DELTA,20
CO0123602,PARACHUTE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",0.6,UG/L,15,1320,GARFIELD,10
CO0123602,PARACHUTE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",3.6,UG/L,15,1320,GARFIELD,10
CO0123602,PARACHUTE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",2.3,UG/L,15,1320,GARFIELD,10
CO0123602,PARACHUTE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",2.8,UG/L,15,1320,GARFIELD,10
CO0123602,PARACHUTE TOWN OF,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",1.7,UG/L,15,1320,GARFIELD,10
