"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"08","Colorado","08037000701","Eagle County, CO - 8037000701","2018","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000701","Eagle County, CO - 8037000701","2019","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000702","Eagle County, CO - 8037000702","2015","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000702","Eagle County, CO - 8037000702","2016","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000702","Eagle County, CO - 8037000702","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000702","Eagle County, CO - 8037000702","2018","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000702","Eagle County, CO - 8037000702","2019","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000703","Eagle County, CO - 8037000703","2015","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000703","Eagle County, CO - 8037000703","2016","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000703","Eagle County, CO - 8037000703","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000703","Eagle County, CO - 8037000703","2018","36","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08037000703","Eagle County, CO - 8037000703","2019","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000101","El Paso County, CO - 8041000101","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000101","El Paso County, CO - 8041000101","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000101","El Paso County, CO - 8041000101","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000101","El Paso County, CO - 8041000101","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000101","El Paso County, CO - 8041000101","2019","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000102","El Paso County, CO - 8041000102","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000102","El Paso County, CO - 8041000102","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000102","El Paso County, CO - 8041000102","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000102","El Paso County, CO - 8041000102","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000102","El Paso County, CO - 8041000102","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000202","El Paso County, CO - 8041000202","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000202","El Paso County, CO - 8041000202","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000202","El Paso County, CO - 8041000202","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000202","El Paso County, CO - 8041000202","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000202","El Paso County, CO - 8041000202","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000203","El Paso County, CO - 8041000203","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000203","El Paso County, CO - 8041000203","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000203","El Paso County, CO - 8041000203","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000203","El Paso County, CO - 8041000203","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000203","El Paso County, CO - 8041000203","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000301","El Paso County, CO - 8041000301","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000301","El Paso County, CO - 8041000301","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000301","El Paso County, CO - 8041000301","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000301","El Paso County, CO - 8041000301","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000301","El Paso County, CO - 8041000301","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000302","El Paso County, CO - 8041000302","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000302","El Paso County, CO - 8041000302","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000302","El Paso County, CO - 8041000302","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000302","El Paso County, CO - 8041000302","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000302","El Paso County, CO - 8041000302","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000400","El Paso County, CO - 8041000400","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000400","El Paso County, CO - 8041000400","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000400","El Paso County, CO - 8041000400","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000400","El Paso County, CO - 8041000400","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000400","El Paso County, CO - 8041000400","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000500","El Paso County, CO - 8041000500","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000500","El Paso County, CO - 8041000500","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000500","El Paso County, CO - 8041000500","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000500","El Paso County, CO - 8041000500","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000500","El Paso County, CO - 8041000500","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000600","El Paso County, CO - 8041000600","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000600","El Paso County, CO - 8041000600","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000600","El Paso County, CO - 8041000600","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000600","El Paso County, CO - 8041000600","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000600","El Paso County, CO - 8041000600","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000700","El Paso County, CO - 8041000700","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000700","El Paso County, CO - 8041000700","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000700","El Paso County, CO - 8041000700","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000700","El Paso County, CO - 8041000700","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000700","El Paso County, CO - 8041000700","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000800","El Paso County, CO - 8041000800","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000800","El Paso County, CO - 8041000800","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000800","El Paso County, CO - 8041000800","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000800","El Paso County, CO - 8041000800","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000800","El Paso County, CO - 8041000800","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000900","El Paso County, CO - 8041000900","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000900","El Paso County, CO - 8041000900","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000900","El Paso County, CO - 8041000900","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000900","El Paso County, CO - 8041000900","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041000900","El Paso County, CO - 8041000900","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001000","El Paso County, CO - 8041001000","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001000","El Paso County, CO - 8041001000","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001000","El Paso County, CO - 8041001000","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001000","El Paso County, CO - 8041001000","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001000","El Paso County, CO - 8041001000","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001101","El Paso County, CO - 8041001101","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001101","El Paso County, CO - 8041001101","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001101","El Paso County, CO - 8041001101","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001101","El Paso County, CO - 8041001101","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001101","El Paso County, CO - 8041001101","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001104","El Paso County, CO - 8041001104","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001104","El Paso County, CO - 8041001104","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001104","El Paso County, CO - 8041001104","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001104","El Paso County, CO - 8041001104","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001104","El Paso County, CO - 8041001104","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001301","El Paso County, CO - 8041001301","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001301","El Paso County, CO - 8041001301","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001301","El Paso County, CO - 8041001301","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001301","El Paso County, CO - 8041001301","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001301","El Paso County, CO - 8041001301","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001302","El Paso County, CO - 8041001302","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001302","El Paso County, CO - 8041001302","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001302","El Paso County, CO - 8041001302","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001302","El Paso County, CO - 8041001302","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001302","El Paso County, CO - 8041001302","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001400","El Paso County, CO - 8041001400","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001400","El Paso County, CO - 8041001400","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001400","El Paso County, CO - 8041001400","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001400","El Paso County, CO - 8041001400","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001400","El Paso County, CO - 8041001400","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001500","El Paso County, CO - 8041001500","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001500","El Paso County, CO - 8041001500","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001500","El Paso County, CO - 8041001500","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001500","El Paso County, CO - 8041001500","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001500","El Paso County, CO - 8041001500","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001600","El Paso County, CO - 8041001600","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001600","El Paso County, CO - 8041001600","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001600","El Paso County, CO - 8041001600","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001600","El Paso County, CO - 8041001600","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001600","El Paso County, CO - 8041001600","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001700","El Paso County, CO - 8041001700","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001700","El Paso County, CO - 8041001700","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001700","El Paso County, CO - 8041001700","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001700","El Paso County, CO - 8041001700","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001700","El Paso County, CO - 8041001700","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001800","El Paso County, CO - 8041001800","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001800","El Paso County, CO - 8041001800","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001800","El Paso County, CO - 8041001800","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001800","El Paso County, CO - 8041001800","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001800","El Paso County, CO - 8041001800","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001900","El Paso County, CO - 8041001900","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001900","El Paso County, CO - 8041001900","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001900","El Paso County, CO - 8041001900","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001900","El Paso County, CO - 8041001900","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041001900","El Paso County, CO - 8041001900","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002000","El Paso County, CO - 8041002000","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002000","El Paso County, CO - 8041002000","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002000","El Paso County, CO - 8041002000","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002000","El Paso County, CO - 8041002000","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002000","El Paso County, CO - 8041002000","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002101","El Paso County, CO - 8041002101","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002101","El Paso County, CO - 8041002101","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002101","El Paso County, CO - 8041002101","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002101","El Paso County, CO - 8041002101","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002101","El Paso County, CO - 8041002101","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002102","El Paso County, CO - 8041002102","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002102","El Paso County, CO - 8041002102","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002102","El Paso County, CO - 8041002102","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002102","El Paso County, CO - 8041002102","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002102","El Paso County, CO - 8041002102","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002200","El Paso County, CO - 8041002200","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002200","El Paso County, CO - 8041002200","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002200","El Paso County, CO - 8041002200","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002200","El Paso County, CO - 8041002200","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002200","El Paso County, CO - 8041002200","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002300","El Paso County, CO - 8041002300","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002300","El Paso County, CO - 8041002300","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002300","El Paso County, CO - 8041002300","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002300","El Paso County, CO - 8041002300","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002300","El Paso County, CO - 8041002300","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002400","El Paso County, CO - 8041002400","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002400","El Paso County, CO - 8041002400","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002400","El Paso County, CO - 8041002400","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002400","El Paso County, CO - 8041002400","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002400","El Paso County, CO - 8041002400","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002501","El Paso County, CO - 8041002501","2015","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002501","El Paso County, CO - 8041002501","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002501","El Paso County, CO - 8041002501","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002501","El Paso County, CO - 8041002501","2018","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002501","El Paso County, CO - 8041002501","2019","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002502","El Paso County, CO - 8041002502","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002502","El Paso County, CO - 8041002502","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002502","El Paso County, CO - 8041002502","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002502","El Paso County, CO - 8041002502","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002502","El Paso County, CO - 8041002502","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002700","El Paso County, CO - 8041002700","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002700","El Paso County, CO - 8041002700","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002700","El Paso County, CO - 8041002700","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002700","El Paso County, CO - 8041002700","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002700","El Paso County, CO - 8041002700","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002800","El Paso County, CO - 8041002800","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002800","El Paso County, CO - 8041002800","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002800","El Paso County, CO - 8041002800","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002800","El Paso County, CO - 8041002800","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002800","El Paso County, CO - 8041002800","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002900","El Paso County, CO - 8041002900","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002900","El Paso County, CO - 8041002900","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002900","El Paso County, CO - 8041002900","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002900","El Paso County, CO - 8041002900","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041002900","El Paso County, CO - 8041002900","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003000","El Paso County, CO - 8041003000","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003000","El Paso County, CO - 8041003000","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003000","El Paso County, CO - 8041003000","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003000","El Paso County, CO - 8041003000","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003000","El Paso County, CO - 8041003000","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003100","El Paso County, CO - 8041003100","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003100","El Paso County, CO - 8041003100","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003100","El Paso County, CO - 8041003100","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003100","El Paso County, CO - 8041003100","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003100","El Paso County, CO - 8041003100","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003303","El Paso County, CO - 8041003303","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003303","El Paso County, CO - 8041003303","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003303","El Paso County, CO - 8041003303","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003303","El Paso County, CO - 8041003303","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003303","El Paso County, CO - 8041003303","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003305","El Paso County, CO - 8041003305","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003305","El Paso County, CO - 8041003305","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
